year,zipcode,boro,sq ft,bedrooms,starbucks within mile,unemployment,income?,median previous year price,house price (dep variable)
2019,10165,Manhattan,2124,3,5,3718,120929,1559682,1732980
2019,10166,Manhattan,959,3,3,1911,44047,647907.3,719897
2019,10167,Manhattan,1936,1,2,3944,339947,1007328.6,1119254
2019,10168,Manhattan,1708,3,4,2252,454421,1110198.6,1233554
2019,10169,Manhattan,759,3,2,2201,440843,1534396.5,1704885
2019,10170,Manhattan,1274,1,5,1730,193684,805843.8,895382
2019,10171,Manhattan,1861,3,2,3042,245415,486031.5,540035
2019,10172,Manhattan,950,1,4,2704,581090,255209.4,283566
2019,10173,Manhattan,508,2,3,3300,548497,678476.7,753863
2019,10174,Manhattan,670,2,6,2254,486989,1549106.1,1721229
2019,10175,Manhattan,1658,1,1,3412,142156,583341.3,648157
2019,10176,Manhattan,2451,2,5,1766,35323,932319.9,1035911
2019,10177,Manhattan,1602,3,5,3863,138525,1265771.7,1406413
2019,10178,Manhattan,3419,3,5,3829,251563,475398.9,528221
2019,10199,Manhattan,3347,2,0,3077,508538,1035431.1,1150479
2019,10270,Manhattan,2307,1,1,3995,234307,958761,1065290
2019,10271,Manhattan,874,2,0,2547,735172,263322,292580
2019,10278,Manhattan,563,2,4,3028,164176,1730065.5,1922295
2019,10279,Manhattan,1762,2,4,3933,185017,1120914,1245460
2019,10280,Manhattan,1622,1,1,1965,355583,363833.1,404259
2019,10281,Manhattan,2115,3,0,3735,102839,231689.7,257433
2019,10282,Manhattan,2234,3,1,2013,631894,356863.5,396515
2019,10301,Staten,3436,1,1,2003,223693,792115.2,880128
2019,10302,Staten,3402,3,5,2260,513882,237243.6,263604
2019,10303,Staten,2535,1,5,1753,235944,1748966.4,1943296
2019,10304,Staten,1976,1,1,3716,200351,873891.9,970991
2019,10305,Staten,1546,3,3,3481,93561,1109180.7,1232423
2019,10306,Staten,1653,3,1,3943,36644,1214858.7,1349843
2019,10307,Staten,505,2,3,2584,256340,932705.1,1036339
2019,10308,Staten,1591,2,5,2240,155117,384611.4,427346
2019,10309,Staten,2656,1,4,2769,578011,1460776.5,1623085
2019,10310,Staten,1581,2,3,3013,664329,1292934.6,1436594
2019,10311,Staten,1843,3,5,1586,451734,657105.3,730117
2019,10312,Staten,1686,1,6,1148,194973,412680.6,458534
2019,10314,Staten,1048,1,6,2831,595488,1408644.9,1565161
2019,10451,Bronx,956,2,3,3157,217145,1284210.9,1426901
2019,10452,Bronx,688,1,4,3305,738639,1403058.6,1558954
2019,10453,Bronx,2167,1,1,2615,685562,326295.9,362551
2019,10454,Bronx,1773,2,0,2842,160994,1249137,1387930
2019,10455,Bronx,2876,1,6,3547,116231,758540.7,842823
2019,10456,Bronx,661,3,3,3649,403608,912452.4,1013836
2019,10457,Bronx,1789,3,5,3130,522335,822849.3,914277
2019,10458,Bronx,1292,2,3,1832,338655,1796232.6,1995814
2019,10459,Bronx,774,2,1,3729,418805,1285953.3,1428837
2019,10460,Bronx,3401,3,5,3108,294194,784980.9,872201
2019,10461,Bronx,1243,1,0,3232,265962,241334.1,268149
2019,10462,Bronx,1482,3,6,2829,404930,1401012.9,1556681
2019,10463,Bronx,2395,2,0,3116,276155,1391464.8,1546072
2019,10464,Bronx,3226,2,1,2201,548021,949734,1055260
2019,10465,Bronx,2631,1,5,1912,648962,1305645.3,1450717
2019,10466,Bronx,1666,2,6,2446,659518,995436.9,1106041
2019,10467,Bronx,1975,1,4,3873,58102,1306683.9,1451871
2019,10468,Bronx,2763,3,1,3412,267290,1683446.4,1870496
2019,10469,Bronx,1212,3,0,1374,404022,1080554.4,1200616
2019,10470,Bronx,1519,2,4,2798,701900,1619308.8,1799232
2019,10471,Bronx,2263,1,1,2306,81611,1560289.5,1733655
2019,10472,Bronx,2370,1,4,2946,641851,1728140.4,1920156
2019,10473,Bronx,857,1,2,2990,114704,1587015.9,1763351
2019,10474,Bronx,2176,1,3,1964,469748,1524699.9,1694111
2019,10475,Bronx,1231,1,0,3964,563149,1768108.5,1964565
2019,11004,Queens,1646,1,3,1217,305557,1068621.3,1187357
2019,11101,Queens,2021,2,3,1876,209603,680918.4,756576
2019,11102,Queens,3053,2,0,3129,71602,762526.8,847252
2019,11103,Queens,2683,2,2,1683,516540,1507458.6,1674954
2019,11104,Queens,3152,3,3,1700,633519,1513878.3,1682087
2019,11105,Queens,883,1,4,2441,604586,1071919.8,1191022
2019,11106,Queens,2530,2,1,1818,710056,1026806.4,1140896
2019,11109,Queens,1693,1,3,1617,739844,1361749.5,1513055
2019,11201,Brooklyn,1748,2,1,3214,575385,1046896.2,1163218
2019,11203,Brooklyn,1021,2,4,1550,628849,225545.4,250606
2019,11204,Brooklyn,1641,1,5,1238,690493,520488,578320
2019,11205,Brooklyn,1140,2,6,1292,642341,566089.2,628988
2019,11206,Brooklyn,1826,2,6,3738,490404,1150353,1278170
2019,11207,Brooklyn,1645,2,0,1797,313030,1461847.5,1624275
2019,11208,Brooklyn,1983,2,3,2028,212408,1286810.1,1429789
2019,11209,Brooklyn,2450,1,1,2541,159931,1394991,1549990
2019,11210,Brooklyn,1195,3,3,2577,304767,1152120.6,1280134
2019,11211,Brooklyn,2931,1,1,2525,571015,1554631.2,1727368
2019,11212,Brooklyn,1140,1,2,1473,710169,506745,563050
2019,11213,Brooklyn,2422,2,4,3297,623595,1401741.9,1557491
2019,11214,Brooklyn,3088,1,5,3957,356058,1431337.5,1590375
2019,11215,Brooklyn,1365,2,6,1994,191412,768825.9,854251
2019,11216,Brooklyn,3464,1,4,3696,326399,1327752,1475280
2019,11217,Brooklyn,2583,3,0,2692,35252,1272024.9,1413361
2019,11218,Brooklyn,1707,3,5,3891,657687,483493.5,537215
2019,11219,Brooklyn,1180,2,6,2097,484883,696010.5,773345
2019,11220,Brooklyn,1764,3,1,1551,695284,433035.9,481151
2019,11221,Brooklyn,1427,2,6,1195,486876,240923.7,267693
2019,11222,Brooklyn,2921,1,4,1344,362207,1532949.3,1703277
2019,11223,Brooklyn,2514,3,2,2166,661962,1203563.7,1337293
2019,11224,Brooklyn,1713,1,6,3417,622558,1303880.4,1448756
2019,11225,Brooklyn,2874,3,6,3348,594055,242816.4,269796
2019,11226,Brooklyn,1396,1,4,2953,642261,1614045.6,1793384
2019,11228,Brooklyn,2409,1,3,1982,33131,625222.8,694692
2019,11229,Brooklyn,1194,3,0,3985,702154,520785.9,578651
2019,11230,Brooklyn,3229,1,6,3415,411391,544945.5,605495
2019,11231,Brooklyn,1917,3,2,2773,199555,829789.2,921988
2019,11232,Brooklyn,1989,1,3,2806,419360,1549728.9,1721921
2019,11233,Brooklyn,2286,2,5,3067,565146,1501153.2,1667948
2019,11234,Brooklyn,1710,2,2,2004,607091,1132757.1,1258619
2019,11235,Brooklyn,2624,1,4,2697,199895,412956.9,458841
2019,11236,Brooklyn,878,2,2,1407,158447,1500742.8,1667492
2019,11237,Brooklyn,2476,3,3,1458,448914,918649.8,1020722
2019,11238,Brooklyn,3006,1,4,3067,523891,1316149.2,1462388
2019,11239,Brooklyn,2038,3,5,2055,132954,1532717.1,1703019
2019,11241,Brooklyn,2968,1,6,2117,438686,624432.6,693814
2019,11242,Brooklyn,2460,2,4,3858,647757,1168281,1298090
2019,11243,Brooklyn,1236,1,0,3054,436617,1775535.3,1972817
2019,11249,Brooklyn,2867,3,1,1846,257607,763859.7,848733
2019,11252,Brooklyn,847,2,2,1183,387586,263770.2,293078
2019,11256,Brooklyn,822,2,1,3139,205197,1116629.1,1240699
2019,11351,Queens,1412,2,2,2296,676015,496349.1,551499
2019,11354,Queens,933,3,0,1565,327623,1679325.3,1865917
2019,11355,Queens,1359,3,6,2456,407463,1769665.5,1966295
2019,11356,Queens,1486,2,6,3457,31031,1656014.4,1840016
2019,11357,Queens,1459,1,2,2077,554249,628937.1,698819
2019,11358,Queens,2953,2,4,2275,83186,1413596.7,1570663
2019,11359,Queens,2627,3,0,1080,285776,661177.8,734642
2019,11360,Queens,2535,1,2,3877,58366,557376.3,619307
2019,11361,Queens,2787,1,6,2488,207007,884508.3,982787
2019,11362,Queens,2772,2,3,3978,318564,1795329,1994810
2019,11363,Queens,1519,2,5,3818,496341,1055620.8,1172912
2019,11364,Queens,2619,2,2,1930,471972,651713.4,724126
2019,11365,Queens,2841,2,1,3565,473919,1789376.4,1988196
2019,11366,Queens,1710,3,3,3677,196588,241689.6,268544
2019,11367,Queens,2328,2,4,2609,168816,1788385.5,1987095
2019,11368,Queens,2836,3,3,2898,179833,928801.8,1032002
2019,11369,Queens,2276,1,6,3945,543385,640566,711740
2019,11370,Queens,2604,2,6,3434,127600,236371.5,262635
2019,11371,Queens,1426,1,6,3956,620885,615960,684400
2019,11372,Queens,631,2,5,1625,667483,369477.9,410531
2019,11373,Queens,1240,1,0,3612,455409,1294828.2,1438698
2019,11374,Queens,1992,2,1,1557,680747,929515.5,1032795
2019,11375,Queens,685,3,2,3738,247820,1684800.9,1872001
2019,11377,Queens,2334,3,6,3477,602857,1679329.8,1865922
2019,11378,Queens,669,2,6,3249,108186,953987.4,1059986
2019,11379,Queens,2109,3,4,2251,527065,1543103.1,1714559
2019,11385,Queens,1939,1,5,1913,307477,1356025.5,1506695
2019,11411,Queens,1565,2,5,1748,121555,253727.1,281919
2019,11412,Queens,1281,1,3,2018,634309,679130.1,754589
2019,11413,Queens,2202,1,3,2942,747498,764658,849620
2019,11414,Queens,2479,3,1,1688,140938,1377395.1,1530439
2019,11415,Queens,2785,2,5,3903,509992,825826.5,917585
2019,11416,Queens,2785,2,4,3915,417042,359865.9,399851
2019,11417,Queens,2920,2,0,2516,325607,655268.4,728076
2019,11418,Queens,1951,2,5,3180,435168,281007,312230
2019,11419,Queens,1917,2,5,2072,129670,654304.5,727005
2019,11420,Queens,2766,3,4,3903,721375,961859.7,1068733
2019,11421,Queens,2059,3,3,2729,669862,1362003.3,1513337
2019,11422,Queens,876,1,5,3569,241791,364670.1,405189
2019,11423,Queens,789,3,5,2779,40752,1539968.4,1711076
2019,11426,Queens,2515,3,5,3830,660599,1481074.2,1645638
2019,11427,Queens,2155,1,2,2469,57574,334975.5,372195
2019,11428,Queens,1978,2,5,1414,322026,690055.2,766728
2019,11429,Queens,2925,2,6,3815,610965,1401706.8,1557452
2019,11430,Queens,3232,2,6,1830,700972,1508664.6,1676294
2019,11432,Queens,2395,3,1,1839,489379,1357282.8,1508092
2019,11433,Queens,584,3,0,2947,290999,832154.4,924616
2019,11434,Queens,2848,3,6,2996,223735,575635.5,639595
2019,11435,Queens,3381,1,1,3408,117084,914405.4,1016006
2019,11436,Queens,668,2,0,3325,135023,1691400.6,1879334
2019,11691,Queens,2742,1,6,2120,576365,1245564.9,1383961
2019,11692,Queens,2395,1,5,1957,472305,273352.5,303725
2019,11693,Queens,1514,1,3,3577,516100,1639096.2,1821218
2019,11694,Queens,3282,2,2,3579,643209,358809.3,398677
2019,11697,Queens,1414,2,2,1632,387201,1727049.6,1918944
2019,10451,Bronx,1030,3,4,3644,403506,427562.1,475069
2019,10452,Bronx,3393,2,5,2032,104478,1424075.4,1582306
2019,10453,Bronx,1061,2,2,1652,528836,834464.7,927183
2019,10454,Bronx,2561,2,4,2618,281870,659328.3,732587
2019,10455,Bronx,2293,2,2,3659,236087,981343.8,1090382
2019,10456,Bronx,2754,3,4,2715,199084,1184087.7,1315653
2019,10457,Bronx,1833,3,6,2014,453474,735729.3,817477
2019,10458,Bronx,1107,2,0,1802,397215,1542707.1,1714119
2019,10459,Bronx,822,3,0,1319,551728,1671346.8,1857052
2019,10460,Bronx,2961,3,3,2658,274139,286898.4,318776
2019,10461,Bronx,3319,1,2,1377,182452,1702863.9,1892071
2019,10462,Bronx,2107,3,3,3478,415862,1374940.8,1527712
2019,10463,Bronx,2932,3,1,2677,420072,1538973.9,1709971
2019,10464,Bronx,2225,3,6,3437,725622,1092664.8,1214072
2019,10465,Bronx,1756,2,1,3155,238551,1254077.1,1393419
2019,10466,Bronx,3308,2,1,3544,639459,1674171.9,1860191
2019,10467,Bronx,2155,3,0,2756,627125,410547.6,456164
2019,10468,Bronx,2840,3,0,2550,359598,327618,364020
2019,10469,Bronx,2820,1,2,1368,341649,476928.9,529921
2019,10470,Bronx,921,1,0,3146,641829,529347.6,588164
2019,10471,Bronx,3296,3,4,3552,444589,1427229,1585810
2019,10472,Bronx,935,1,4,3769,158216,1792749.6,1991944
2019,10473,Bronx,2036,3,4,3085,58878,504320.4,560356
2019,10474,Bronx,2560,1,2,2532,733275,1313773.2,1459748
2019,10475,Bronx,3208,3,6,3659,458618,1216675.8,1351862
2019,11201,Brooklyn,2908,1,2,1717,715955,1462925.7,1625473
2019,11203,Brooklyn,3497,3,2,3522,441207,1166454.9,1296061
2019,11204,Brooklyn,1548,2,6,2824,333463,1562176.8,1735752
2019,11205,Brooklyn,3209,3,4,2648,730447,1373109.3,1525677
2019,11206,Brooklyn,2018,3,0,2734,674717,558688.5,620765
2019,11207,Brooklyn,1277,3,0,1626,294151,1003075.2,1114528
2019,11208,Brooklyn,3486,1,2,1224,707768,1414599.3,1571777
2019,11209,Brooklyn,2225,3,5,2169,47508,1496016,1662240
2019,11210,Brooklyn,2004,1,4,1789,360607,277907.4,308786
2019,11211,Brooklyn,2122,3,3,2478,202867,1293605.1,1437339
2019,11212,Brooklyn,2466,2,4,1323,556278,748832.4,832036
2019,11213,Brooklyn,1018,1,2,3026,36397,1202564.7,1336183
2019,11214,Brooklyn,3402,1,6,3585,435724,786555.9,873951
2019,11215,Brooklyn,2339,1,0,1734,607144,1396018.8,1551132
2019,11216,Brooklyn,1974,1,4,2368,744518,1684604.7,1871783
2019,11217,Brooklyn,2207,2,1,1225,73490,758632.5,842925
2019,11218,Brooklyn,581,2,0,2632,621683,686376,762640
2019,11219,Brooklyn,791,1,5,1835,674456,1237257.9,1374731
2019,11220,Brooklyn,2650,1,2,2361,452156,440063.1,488959
2019,11221,Brooklyn,2380,1,1,3600,262311,365535.9,406151
2019,11222,Brooklyn,699,2,1,2308,410342,314426.7,349363
2019,11223,Brooklyn,2503,3,3,2187,88670,1015350.3,1128167
2019,11224,Brooklyn,1755,2,5,2806,441653,766616.4,851796
2019,11225,Brooklyn,846,3,6,2975,699984,450419.4,500466
2019,11226,Brooklyn,748,2,4,1630,349497,1313660.7,1459623
2019,11228,Brooklyn,2450,1,3,1015,608826,361929.6,402144
2019,11229,Brooklyn,3058,1,1,3513,530611,408661.2,454068
2019,11230,Brooklyn,2790,1,0,3495,425375,1033005.6,1147784
2019,11231,Brooklyn,2219,1,0,1781,237587,253701,281890
2019,11232,Brooklyn,1574,2,1,2631,637223,1353335.4,1503706
2019,11233,Brooklyn,3328,2,5,3279,460359,408555,453950
2019,11234,Brooklyn,1938,1,6,2563,372865,889848.9,988721
2019,11235,Brooklyn,3003,3,0,2743,599610,516308.4,573676
2019,11236,Brooklyn,2432,3,5,3780,73124,703184.4,781316
2019,11237,Brooklyn,3150,3,0,2014,683175,433373.4,481526
2019,11238,Brooklyn,2968,1,3,1046,127779,546355.8,607062
2019,11239,Brooklyn,1847,3,0,3582,167807,230816.7,256463
2019,11241,Brooklyn,2645,1,2,2272,412114,1420710.3,1578567
2019,11242,Brooklyn,1985,1,2,1507,178960,527870.7,586523
2019,11243,Brooklyn,2714,1,1,3367,250854,227503.8,252782
2019,11249,Brooklyn,603,2,2,2224,94100,1787060.7,1985623
2019,11252,Brooklyn,1463,3,1,2048,476471,845114.4,939016
2019,11256,Brooklyn,1452,3,6,1637,559417,1696295.7,1884773
2019,10001,Manhattan,2675,3,5,1293,708939,305397,339330
2019,10002,Manhattan,1880,3,0,2791,735060,1178268.3,1309187
2019,10003,Manhattan,2813,2,4,1313,264565,1394154.9,1549061
2019,10004,Manhattan,1692,2,4,1660,426647,1313195.4,1459106
2019,10005,Manhattan,1836,3,6,3759,457792,617982.3,686647
2019,10006,Manhattan,852,2,5,3629,459897,344189.7,382433
2019,10007,Manhattan,1425,2,5,3167,561261,1129485.6,1254984
2019,10009,Manhattan,3212,2,0,2156,725128,776791.8,863102
2019,10010,Manhattan,861,3,3,3121,447229,870292.8,966992
2019,10011,Manhattan,3032,3,0,1112,288521,1209781.8,1344202
2019,10012,Manhattan,2189,2,3,1977,683002,1156176.9,1284641
2019,10013,Manhattan,924,2,3,1218,453046,1298988,1443320
2019,10014,Manhattan,3369,1,3,1974,198136,1153180.8,1281312
2019,10015,Manhattan,1548,3,2,3782,177993,1701612,1890680
2019,10016,Manhattan,2820,3,1,3388,162085,841291.2,934768
2019,10017,Manhattan,2472,1,0,3001,674912,747905.4,831006
2019,10018,Manhattan,1219,2,5,3333,336916,753341.4,837046
2019,10019,Manhattan,2047,3,2,3657,306741,1501252.2,1668058
2019,10020,Manhattan,1814,3,4,3979,360164,1381432.5,1534925
2019,10021,Manhattan,1763,1,2,3608,479822,1345419,1494910
2019,10022,Manhattan,3258,2,3,1563,622900,405171,450190
2019,10023,Manhattan,2692,2,5,1281,447668,1656844.2,1840938
2019,10024,Manhattan,1222,3,3,2251,531423,1112340.6,1235934
2019,10025,Manhattan,1931,2,3,2755,350432,864079.2,960088
2019,10026,Manhattan,1964,2,4,3374,675638,1775018.7,1972243
2019,10027,Manhattan,3468,2,4,1053,265198,394039.8,437822
2019,10028,Manhattan,1181,2,2,1119,417310,959338.8,1065932
2019,10029,Manhattan,1456,1,3,1468,734063,1158916.5,1287685
2019,10030,Manhattan,1576,3,4,2444,574335,1748547,1942830
2019,10031,Manhattan,868,2,4,3340,82395,1683586.8,1870652
2019,10032,Manhattan,2926,2,1,3373,726783,329254.2,365838
2019,10033,Manhattan,844,1,6,3735,554479,715041.9,794491
2019,10034,Manhattan,687,3,1,3367,97218,1471924.8,1635472
2019,10035,Manhattan,2940,3,5,2071,237266,591448.5,657165
2019,10036,Manhattan,1493,2,2,3917,527306,1566981,1741090
2019,10037,Manhattan,2721,3,3,1867,687497,1286271.9,1429191
2019,10038,Manhattan,3405,3,1,2865,78679,1212451.2,1347168
2019,10039,Manhattan,1768,1,3,3409,386357,1107618.3,1230687
2019,10040,Manhattan,529,2,0,2755,406575,1077700.5,1197445
2019,10041,Manhattan,1678,1,5,3657,609240,237169.8,263522
2019,10044,Manhattan,2183,3,5,2861,639774,935028.9,1038921
2019,10045,Manhattan,1047,2,4,2417,521952,1261335.6,1401484
2019,10048,Manhattan,2338,2,6,2463,532886,263901.6,293224
2019,10055,Manhattan,1824,1,6,2546,592438,1225695.6,1361884
2019,10060,Manhattan,1724,1,0,1155,463924,958499.1,1064999
2019,10069,Manhattan,2808,3,1,2495,488857,496352.7,551503
2019,10090,Manhattan,2525,3,4,1884,486498,1669521.6,1855024
2019,10095,Manhattan,2149,1,3,1576,178296,777296.7,863663
2019,10098,Manhattan,3389,3,0,3836,179337,472085.1,524539
2019,10099,Manhattan,3237,1,0,1571,193419,747351,830390
2019,10103,Manhattan,1298,3,4,3246,278642,1261183.5,1401315
2019,10104,Manhattan,1547,2,5,3551,64122,646078.5,717865
2019,10105,Manhattan,1522,2,3,1965,250259,1534422.6,1704914
2019,10106,Manhattan,3493,1,6,3826,52309,804435.3,893817
2019,10107,Manhattan,3122,1,0,3177,94602,1043942.4,1159936
2019,10110,Manhattan,1088,3,4,3081,75582,1501138.8,1667932
2019,10111,Manhattan,2232,1,1,1228,42650,1130185.8,1255762
2019,10112,Manhattan,3121,3,3,2983,427902,1017378.9,1130421
2019,10115,Manhattan,1208,3,1,3067,596255,320274.9,355861
2019,10118,Manhattan,1526,1,4,1349,389630,915011.1,1016679
2019,10119,Manhattan,808,1,6,1479,728697,1768029.3,1964477
2019,10120,Manhattan,1223,2,1,2475,190308,1502949.6,1669944
2019,10121,Manhattan,2847,1,0,2191,30779,687915,764350
2019,10122,Manhattan,3048,1,0,1951,289425,1434579.3,1593977
2019,10123,Manhattan,1241,1,4,3398,706757,336715.2,374128
2019,10128,Manhattan,890,3,6,1702,41530,1391376.6,1545974
2019,10151,Manhattan,912,1,2,2873,701535,1742915.7,1936573
2019,10152,Manhattan,3046,2,4,1756,191449,1760039.1,1955599
2019,10153,Manhattan,2453,3,3,2287,745369,362264.4,402516
2019,10154,Manhattan,3457,3,6,2217,82426,1316025.9,1462251
2019,10155,Manhattan,2246,1,5,2343,169876,290321.1,322579
2019,10158,Manhattan,3172,2,2,1233,195286,1211894.1,1346549
2019,10161,Manhattan,1249,2,4,2702,330477,1491748.2,1657498
2019,10162,Manhattan,1533,3,6,2616,251738,785192.4,872436
2019,10165,Manhattan,677,1,4,1631,552015,1545276.6,1716974
2019,10166,Manhattan,2030,1,5,3227,359615,1713177.9,1903531
2019,10167,Manhattan,3433,2,3,3981,686761,314244,349160
2019,10168,Manhattan,3360,3,3,2404,388645,555928.2,617698
2019,10169,Manhattan,2642,3,0,2757,409329,957407.4,1063786
2019,10170,Manhattan,1973,3,6,2462,598367,1411857.9,1568731
2019,10171,Manhattan,3087,1,3,3008,463932,967684.5,1075205
2019,10172,Manhattan,1943,3,6,2780,319417,445455.9,494951
2019,10173,Manhattan,1426,2,0,2406,540679,1362002.4,1513336
2019,10174,Manhattan,1803,2,3,2684,569872,276934.5,307705
2019,10175,Manhattan,3066,3,1,2433,273863,1757486.7,1952763
2019,10176,Manhattan,1956,3,0,2077,189398,1506053.7,1673393
2019,10177,Manhattan,2921,3,3,1082,172030,1034761.5,1149735
2019,10178,Manhattan,2416,1,6,2626,737757,1433807.1,1593119
2019,10199,Manhattan,2285,3,3,2791,619465,805680,895200
2019,10270,Manhattan,1324,2,5,3528,686823,1704047.4,1893386
2019,10271,Manhattan,629,3,5,1471,122250,351500.4,390556
2019,10278,Manhattan,844,1,2,2390,617452,959278.5,1065865
2019,10279,Manhattan,2699,1,1,2168,303330,1791136.8,1990152
2019,10280,Manhattan,2988,3,5,2103,84080,347399.1,385999
2019,10281,Manhattan,3263,3,6,2346,260712,1583262,1759180
2019,10282,Manhattan,3126,1,0,2616,570686,1410447.6,1567164
2019,11101,Queens,2013,2,5,2048,388409,798482.7,887203
2019,11102,Queens,1610,2,6,2073,743716,917719.2,1019688
2019,11103,Queens,592,3,6,1875,646667,840430.8,933812
2019,11004,Queens,1035,3,0,3389,665305,1157436,1286040
2019,11104,Queens,694,3,3,2407,78446,1767592.8,1963992
2019,11105,Queens,1486,1,3,1979,598174,1010556.9,1122841
2019,11106,Queens,3038,1,3,3281,244154,499140.9,554601
2019,11109,Queens,748,1,4,1236,316110,1023332.4,1137036
2019,11351,Queens,1932,2,2,3174,43229,783060.3,870067
2019,11354,Queens,621,3,4,1580,663678,739144.8,821272
2019,11355,Queens,2294,3,3,1887,249807,1417808.7,1575343
2019,11356,Queens,3420,3,4,2692,709836,505716.3,561907
2019,11357,Queens,3094,2,6,2988,198820,336293.1,373659
2019,11358,Queens,3436,1,2,2788,477860,1176284.7,1306983
2019,11359,Queens,3164,2,3,3615,684677,830633.4,922926
2019,11360,Queens,3308,1,5,2372,50017,1263177.9,1403531
2019,11361,Queens,1795,2,1,1600,132505,1072471.5,1191635
2019,11362,Queens,2832,2,0,3575,431770,358587,398430
2019,11363,Queens,2454,3,5,2331,247813,377979.3,419977
2019,11364,Queens,1199,3,3,2196,252159,1598172.3,1775747
2019,11365,Queens,1287,3,4,3530,665573,1622239.2,1802488
2019,11366,Queens,2029,3,4,1099,597920,1283526,1426140
2019,11367,Queens,2984,1,5,2401,372244,1601401.5,1779335
2019,11368,Queens,3417,1,3,3366,683771,930893.4,1034326
2019,11369,Queens,1403,2,4,3482,156115,656710.2,729678
